2457419.28275 1.81413294072 2.3803735777
2457421.4167 -1.59163787041 1.77636157085
2457595.63518 -3.25594241441 2.2663865642
2457596.64848 -2.56569861128 2.34621112089
2457611.63362 2.21570443047 1.83596347739
2457612.66067 0.461403966395 2.27671145497
2457613.64482 -1.30950612254 2.01529858782
2457619.6505 -2.18306926155 1.6266285555
2457621.61233 -0.755550674544 2.11480263801
2457622.61252 1.5476382861 1.70574965541
2457623.68394 -0.430836123845 2.30135357386
2457625.65255 7.84770997009 1.93013422261
2457626.64798 2.9342664911 2.48487405205
2457628.63418 0.613623308219 1.8890702638
2457629.62562 0.719803738171 2.02461177822
2457630.64257 0.072371260376 1.82714080689
2457631.61739 -1.52516424159 2.22690023188
2457632.67272 -0.710834346187 2.15997965129
2457633.66359 -2.60408830462 1.78254106812
2457634.59022 0.211729085757 2.25488418409
2457635.5976 -0.68335313101 1.70393120389
2457636.58405 5.57730976494 2.43248537705
2457641.58767 7.07796631491 2.42646058387
2457642.65939 -0.165778934582 1.81705198498
2457643.65622 -0.448256362608 1.82746701783
2457644.64622 -4.32385811799 2.31331008677
2457646.56866 -4.40236609425 2.33986503296
2457647.58037 0.58172190342 2.47709017717
2457648.6649 -2.38436891385 2.14638866639
2457649.67709 3.20147528441 2.1290518626
2457650.60156 2.10277892498 2.03565094431
2457652.67322 5.10163738632 2.39499071917
2457654.62294 1.51421127631 1.91628076024
2457655.56734 -2.04359758584 1.65761792992
2457656.6196 -0.581394207289 2.15903912643
2457665.66271 5.39932266944 2.10008897876
2457672.57818 1.65979190223 2.18792726561
2457673.61877 -2.27076457972 2.48103620621
2457673.6524 4.20502068155 2.44025343167
2457678.57001 1.0853531866 1.58647239689
2457689.52857 3.70890857026 2.14221583287
2457690.68959 7.23909114914 2.3745179211
2457691.49814 1.65178824319 1.63773699728
2457693.44692 1.84554016398 2.22992654514
2457694.49827 -1.00801701484 2.00654063305
2457695.51543 -2.11027610449 2.46690925799
2457709.45312 0.0254261596402 1.57023673133
2457949.65419 3.07468287247 2.39171214519
2457950.64931 11.6045430323 2.42097516149
2457953.64291 5.97129526586 1.71612026103
2457959.63556 3.82988001289 2.19501498344
2457960.65882 2.65118484328 2.37135325707
2457961.62554 6.4666998016 1.6823814663
2457962.62967 2.81922270652 2.10911170647
2457963.63143 6.07919362839 2.20930828801
2457964.6572 6.13769669807 2.24713396248
2457969.65849 -0.384901931063 2.20044077453
2457970.6128 -0.627384914484 2.48467201035
2457971.60495 -3.32146024476 1.63606129101
2457972.6641 3.96148442403 2.10076852789
2457975.6485 4.47802495364 2.33376135068
2457976.66446 3.79196540914 1.93548986701
2457982.66 1.2060206669 2.1133294982
2457986.57062 5.06689977408 1.88774870291
2457987.55238 5.62074029435 2.2612668509
2457988.64247 10.4961874827 2.3037415256
2457990.55973 9.98151394531 2.1255981118
2457997.65588 4.56760112557 2.17027226765
2458002.63089 8.43844602332 1.56052598894
2458005.65214 5.12672220786 2.21540533414
2458009.64807 1.55028701252 1.78881294125
2458010.65499 2.58530339861 2.34291287985
2458018.64195 1.18904586408 2.03311070684
2458019.63423 0.859506194638 1.93497121616
2458020.62656 -0.229006680428 2.08869682168
2458021.62126 2.30442964269 1.56331639726
2458022.66044 6.90296944089 2.17408801261
2458023.62576 5.4893569635 2.2055608905
2458024.6454 5.80153550144 1.57066152994
2458025.62726 10.6487243763 2.40823058594
2458026.60399 10.0847896797 2.086496627
2458027.60798 6.38524522172 1.99982648291
2458028.61512 6.03426259953 1.87958365947
2458029.62296 7.09692666843 1.74134920574
2458030.69508 8.4900792396 2.39274308981
2458031.59172 7.18354582647 2.07987948209
2458032.59479 5.69361662316 2.49591999507
2458033.65398 2.95659385473 1.9124724827
2458040.53128 8.81444746888 2.35335348021
2458040.66202 9.04426949146 1.67675181191
2458041.50373 7.86729523335 2.34995749181
2458047.52234 1.22884659326 1.99002030459
2458048.50907 3.61309516122 2.12379134838
2458049.44529 4.26354957491 2.27417930394
2458050.46442 6.9452233905 2.12477991093
2458050.67559 8.14192527063 2.08470726479
2458051.52564 5.95799863488 1.71935221606
2458051.65192 6.42238363777 1.83164256132
2458052.41668 8.53563197952 2.01025910692
2458052.64605 6.80381011563 1.85332668913
2458053.47027 6.44446108708 1.96914560952
2458053.63987 5.20306244902 2.29542102638
2458054.42217 5.81285004871 1.92443127162
2458054.55932 6.48794057889 1.9132712006
2458055.44865 1.56440550119 1.71221044294
2458056.50688 4.21417699098 1.69827132864
2458056.6056 2.85846393376 1.54420313654
2458057.46738 4.51930801279 2.47654837795
2458058.37611 -1.65821732623 1.73979170369
2458059.45771 1.61582448518 2.35130476985
2458060.35251 0.980858572701 1.86791469084
2458060.49834 4.97361597786 2.21144028335
2458064.52932 12.1219130068 2.10282718372
2458064.66537 10.0502803906 1.66802153168
2458065.47594 7.82630858362 2.21053421722
2458066.3756 5.11722652482 2.343896949
2458066.50887 7.43679454981 1.88087990814
